orderId,date,status
248372181,"2023-07-04 10:27:21","cancelled"
249423941,"2023-07-04 10:27:22","cancelled"
249432431,"2023-07-04 10:27:24","cancelled"
249432821,"2023-07-04 10:27:25","cancelled"
249434891,"2023-07-04 10:27:28","cancelled"
249435721,"2023-07-04 10:27:29","cancelled"
249444511,"2023-07-04 10:27:32","cancelled"
249449301,"2023-07-04 10:27:33","cancelled"
249452651,"2023-07-04 10:27:35","cancelled"
249454271,"2023-07-04 10:27:36","cancelled"
249454971,"2023-07-04 10:27:39","cancelled"
249460241,"2023-07-04 10:27:40","cancelled"
249461361,"2023-07-04 10:27:42","cancelled"
249466741,"2023-07-04 10:27:43","cancelled"
249466861,"2023-07-04 10:27:45","cancelled"
249473871,"2023-07-04 10:27:46","cancelled"
249475501,"2023-07-04 10:27:48","cancelled"
249480911,"2023-07-04 10:27:50","cancelled"
249483741,"2023-07-04 10:27:52","cancelled"
248225581,"2023-07-04 10:27:53","cancelled"
249383431,"2023-07-04 10:27:54","cancelled"
249489771,"2023-07-04 10:27:56","cancelled"
249490181,"2023-07-04 10:27:57","cancelled"
249494811,"2023-07-04 10:27:59","cancelled"
249480061,"2023-07-04 10:28:00","cancelled"
249502221,"2023-07-04 10:28:01","cancelled"
249509021,"2023-07-04 10:28:03","cancelled"
249511671,"2023-07-04 10:28:05","cancelled"
249516951,"2023-07-04 10:28:06","cancelled"
249517881,"2023-07-04 10:28:08","cancelled"
249519421,"2023-07-04 10:28:09","cancelled"
249523041,"2023-07-04 10:28:11","cancelled"
249429451,"2023-07-04 10:28:13","cancelled"
249523961,"2023-07-04 10:28:15","cancelled"
249528871,"2023-07-04 10:28:17","cancelled"
249536191,"2023-07-04 10:28:18","cancelled"
249463741,"2023-07-04 10:28:20","cancelled"
249544611,"2023-07-04 10:28:22","cancelled"
249549261,"2023-07-04 10:28:25","cancelled"
249557371,"2023-07-04 10:29:03","cancelled"
249556601,"2023-07-04 10:30:05","cancelled"
249319461,"2023-07-04 10:30:24","cancelled"
248706161,"2023-07-04 10:32:29","cancelled"
249566901,"2023-07-04 10:32:58","cancelled"
248497281,"2023-07-04 10:33:52","cancelled"
249559721,"2023-07-04 10:34:39","cancelled"
249425301,"2023-07-04 10:35:11","cancelled"
246086071,"2023-07-04 10:36:11","cancelled"
248025411,"2023-07-04 10:36:43","cancelled"
248993561,"2023-07-04 10:38:05","cancelled"
248315661,"2023-07-04 10:39:14","cancelled"
248712201,"2023-07-04 10:41:21","cancelled"
248832421,"2023-07-04 10:43:33","cancelled"
247807771,"2023-07-04 10:43:54","cancelled"
249510011,"2023-07-04 10:44:39","cancelled"
248691101,"2023-07-04 10:45:33","cancelled"
248400081,"2023-07-04 10:46:26","cancelled"
248655091,"2023-07-04 10:46:44","cancelled"
248417901,"2023-07-04 10:47:09","cancelled"
248278021,"2023-07-04 10:47:20","cancelled"
249540441,"2023-07-04 10:47:40","cancelled"
248454371,"2023-07-04 10:49:07","cancelled"
249554361,"2023-07-04 10:49:49","cancelled"
249569251,"2023-07-04 10:50:35","cancelled"
248766311,"2023-07-04 10:50:38","cancelled"
249569641,"2023-07-04 10:51:23","cancelled"
248635621,"2023-07-04 10:51:43","cancelled"
248087681,"2023-07-04 10:51:48","cancelled"
249511941,"2023-07-04 10:51:50","cancelled"
249440581,"2023-07-04 10:51:55","cancelled"
248622001,"2023-07-04 10:51:57","cancelled"
249011781,"2023-07-04 10:52:20","cancelled"
249539921,"2023-07-04 10:53:07","cancelled"
249351251,"2023-07-04 10:53:26","cancelled"
249438431,"2023-07-04 10:53:57","cancelled"
248479711,"2023-07-04 10:54:27","cancelled"
248975911,"2023-07-04 10:54:49","cancelled"
249570211,"2023-07-04 10:55:00","cancelled"
249568711,"2023-07-04 10:55:28","cancelled"
249569841,"2023-07-04 10:55:35","cancelled"
249568951,"2023-07-04 10:55:45","cancelled"
249569821,"2023-07-04 10:56:20","cancelled"
249570321,"2023-07-04 10:56:36","cancelled"
248537511,"2023-07-04 10:57:09","cancelled"
249472731,"2023-07-04 10:57:09","cancelled"
246669031,"2023-07-04 10:58:26","cancelled"
248458041,"2023-07-04 10:59:03","cancelled"
249571161,"2023-07-04 10:59:41","cancelled"
249511321,"2023-07-04 11:00:37","cancelled"
249518151,"2023-07-04 11:01:02","cancelled"
248933301,"2023-07-04 11:03:43","cancelled"
249571641,"2023-07-04 11:04:13","cancelled"
249572661,"2023-07-04 11:09:46","cancelled"
249572141,"2023-07-04 11:11:45","cancelled"
248950901,"2023-07-04 11:12:45","cancelled"
249496171,"2023-07-04 11:13:30","cancelled"
249573231,"2023-07-04 11:13:38","cancelled"
249570331,"2023-07-04 11:13:44","cancelled"
249573821,"2023-07-04 11:16:27","cancelled"
249529451,"2023-07-04 11:16:45","cancelled"
248684991,"2023-07-04 11:18:17","cancelled"
248856261,"2023-07-04 11:18:19","cancelled"
248505551,"2023-07-04 11:18:34","cancelled"
249098021,"2023-07-04 11:19:03","cancelled"
249567201,"2023-07-04 11:20:23","cancelled"
248193671,"2023-07-04 11:21:39","cancelled"
249573831,"2023-07-04 11:21:46","cancelled"
249575281,"2023-07-04 11:23:12","cancelled"
249575631,"2023-07-04 11:25:19","cancelled"
249568141,"2023-07-04 11:25:54","cancelled"
248831081,"2023-07-04 11:26:24","cancelled"
248193231,"2023-07-04 11:27:41","cancelled"
249306041,"2023-07-04 11:28:09","cancelled"
248412141,"2023-07-04 11:28:14","cancelled"
249576241,"2023-07-04 11:28:29","cancelled"
249520691,"2023-07-04 11:30:22","cancelled"
249306671,"2023-07-04 11:31:03","cancelled"
249573671,"2023-07-04 11:31:10","cancelled"
249356971,"2023-07-04 11:32:22","cancelled"
249290401,"2023-07-04 11:33:27","cancelled"
248765171,"2023-07-04 11:33:47","cancelled"
249065651,"2023-07-04 11:33:49","cancelled"
249567711,"2023-07-04 11:34:26","cancelled"
249523141,"2023-07-04 11:35:48","cancelled"
249577431,"2023-07-04 11:35:52","cancelled"
249481011,"2023-07-04 11:36:52","cancelled"
249254701,"2023-07-04 11:37:16","cancelled"
249064021,"2023-07-04 11:38:01","cancelled"
247994081,"2023-07-04 11:40:14","cancelled"
248809721,"2023-07-04 11:41:09","cancelled"
249578541,"2023-07-04 11:41:28","cancelled"
249572941,"2023-07-04 11:41:45","cancelled"
249566961,"2023-07-04 11:42:02","cancelled"
248455281,"2023-07-04 11:42:32","cancelled"
249578781,"2023-07-04 11:43:16","cancelled"
244694401,"2023-07-04 11:43:40","cancelled"
249577631,"2023-07-04 11:44:25","cancelled"
245798651,"2023-07-04 11:45:03","cancelled"
244916311,"2023-07-04 11:45:49","cancelled"
249579411,"2023-07-04 11:46:40","cancelled"
248461821,"2023-07-04 11:46:43","cancelled"
248261311,"2023-07-04 11:46:50","cancelled"
248569461,"2023-07-04 11:47:35","cancelled"
248592501,"2023-07-04 11:48:19","cancelled"
249160951,"2023-07-04 11:48:30","cancelled"
249415301,"2023-07-04 11:48:57","cancelled"
249579391,"2023-07-04 11:50:12","cancelled"
248773781,"2023-07-04 11:50:41","cancelled"
249580171,"2023-07-04 11:51:11","cancelled"
248857251,"2023-07-04 11:51:53","cancelled"
248736851,"2023-07-04 11:53:09","cancelled"
249579961,"2023-07-04 11:54:11","cancelled"
249500601,"2023-07-04 11:54:18","cancelled"
248593281,"2023-07-04 11:55:04","cancelled"
248955231,"2023-07-04 11:55:16","cancelled"
249581061,"2023-07-04 11:55:17","cancelled"
249553181,"2023-07-04 11:55:45","cancelled"
249573431,"2023-07-04 11:56:20","cancelled"
