orderId,date,status
248974311,"2023-07-04 01:04:05","shipped"
249184001,"2023-07-04 01:04:05","shipped"
249205101,"2023-07-04 01:04:06","shipped"
249078351,"2023-07-04 01:04:07","shipped"
249388271,"2023-07-04 01:04:07","shipped"
249451361,"2023-07-04 01:04:08","shipped"
249105221,"2023-07-04 01:04:33","shipped"
249114521,"2023-07-04 01:04:33","shipped"
249337541,"2023-07-04 01:04:33","shipped"
249169681,"2023-07-04 01:04:33","shipped"
249120251,"2023-07-04 01:04:33","shipped"
249216961,"2023-07-04 01:05:14","shipped"
249227811,"2023-07-04 01:05:15","shipped"
249244671,"2023-07-04 01:05:16","shipped"
249101821,"2023-07-04 01:05:16","shipped"
249102191,"2023-07-04 01:05:31","shipped"
249416711,"2023-07-04 01:05:32","shipped"
248729411,"2023-07-04 01:05:34","shipped"
249388171,"2023-07-04 01:05:34","shipped"
249434591,"2023-07-04 01:05:34","shipped"
249082171,"2023-07-04 01:05:34","shipped"
249124391,"2023-07-04 01:05:35","shipped"
249074461,"2023-07-04 01:06:12","shipped"
249096161,"2023-07-04 01:06:12","shipped"
249470691,"2023-07-04 01:06:14","shipped"
249112821,"2023-07-04 01:06:14","shipped"
249181901,"2023-07-04 01:06:14","shipped"
249255921,"2023-07-04 01:06:15","shipped"
249106281,"2023-07-04 01:06:15","shipped"
249122581,"2023-07-04 01:06:15","shipped"
249183691,"2023-07-04 01:06:15","shipped"
249102031,"2023-07-04 01:06:34","shipped"
249100111,"2023-07-04 01:06:34","shipped"
249375321,"2023-07-04 01:06:35","shipped"
249263371,"2023-07-04 01:06:35","shipped"
249447981,"2023-07-04 01:07:13","shipped"
249436161,"2023-07-04 01:07:13","shipped"
249305351,"2023-07-04 01:07:41","shipped"
249055761,"2023-07-04 01:07:41","shipped"
249178371,"2023-07-04 01:07:44","shipped"
249481491,"2023-07-04 01:07:44","shipped"
249180671,"2023-07-04 01:08:09","shipped"
249180521,"2023-07-04 01:08:09","shipped"
249189381,"2023-07-04 01:08:09","shipped"
249107561,"2023-07-04 01:08:09","shipped"
249093261,"2023-07-04 01:08:36","shipped"
249325371,"2023-07-04 01:08:40","shipped"
248545171,"2023-07-04 01:09:04","shipped"
249179571,"2023-07-04 01:09:06","shipped"
249139381,"2023-07-04 01:09:07","shipped"
249090281,"2023-07-04 01:09:07","shipped"
249436061,"2023-07-04 01:09:08","shipped"
249191501,"2023-07-04 01:09:08","shipped"
249185861,"2023-07-04 01:09:09","shipped"
249116091,"2023-07-04 01:09:34","shipped"
249133161,"2023-07-04 01:09:35","shipped"
249106821,"2023-07-04 01:09:35","shipped"
249438111,"2023-07-04 01:10:09","shipped"
249194791,"2023-07-04 01:10:09","shipped"
249092241,"2023-07-04 01:10:10","shipped"
249281741,"2023-07-04 01:10:10","shipped"
249221371,"2023-07-04 01:10:33","shipped"
249227281,"2023-07-04 01:10:34","shipped"
249269241,"2023-07-04 01:10:40","shipped"
249111781,"2023-07-04 01:10:43","shipped"
249016711,"2023-07-04 01:10:44","shipped"
249275351,"2023-07-04 01:10:48","shipped"
249176301,"2023-07-04 01:10:49","shipped"
249059691,"2023-07-04 01:11:06","shipped"
249104361,"2023-07-04 01:11:06","shipped"
249181211,"2023-07-04 01:11:06","shipped"
249434541,"2023-07-04 01:11:06","shipped"
249325911,"2023-07-04 01:11:06","shipped"
249170601,"2023-07-04 01:11:48","shipped"
249184611,"2023-07-04 01:11:48","shipped"
249020541,"2023-07-04 01:12:13","shipped"
249110161,"2023-07-04 01:12:13","shipped"
249088441,"2023-07-04 01:12:31","shipped"
249222931,"2023-07-04 01:12:32","shipped"
249079661,"2023-07-04 01:12:35","shipped"
249436781,"2023-07-04 01:12:35","shipped"
249435321,"2023-07-04 01:12:36","shipped"
248475191,"2023-07-04 01:13:04","shipped"
249073521,"2023-07-04 01:13:04","shipped"
249116601,"2023-07-04 01:13:04","shipped"
249178731,"2023-07-04 01:13:06","shipped"
249177631,"2023-07-04 01:13:06","shipped"
249234971,"2023-07-04 01:13:06","shipped"
249187801,"2023-07-04 01:13:07","shipped"
249462251,"2023-07-04 01:13:07","shipped"
249277371,"2023-07-04 01:13:09","shipped"
249062571,"2023-07-04 01:13:34","shipped"
249061121,"2023-07-04 01:13:37","shipped"
248184271,"2023-07-04 01:14:09","shipped"
249427481,"2023-07-04 01:14:09","shipped"
249098371,"2023-07-04 01:14:10","shipped"
249121691,"2023-07-04 01:14:10","shipped"
249198971,"2023-07-04 01:14:11","shipped"
248967981,"2023-07-04 01:14:20","shipped"
249207171,"2023-07-04 01:14:20","shipped"
249230651,"2023-07-04 01:14:21","shipped"
249094561,"2023-07-04 01:14:32","shipped"
249083971,"2023-07-04 01:14:35","shipped"
249108991,"2023-07-04 01:14:35","shipped"
249254591,"2023-07-04 01:14:36","shipped"
249169891,"2023-07-04 01:15:05","shipped"
249188201,"2023-07-04 01:15:05","shipped"
249189731,"2023-07-04 01:15:08","shipped"
249074601,"2023-07-04 01:15:16","shipped"
249264811,"2023-07-04 01:15:16","shipped"
249180781,"2023-07-04 01:15:41","shipped"
248488711,"2023-07-04 01:16:04","shipped"
249426231,"2023-07-04 01:16:10","shipped"
249094101,"2023-07-04 01:16:15","shipped"
249386711,"2023-07-04 01:16:15","shipped"
249234121,"2023-07-04 01:16:17","shipped"
