Order Line Id,Pick Id,Order,Sku,Prod,Create Time,Pick State,State Change Time,Qty,Tm,Du,Unique Ref,Pick Task,Pick Task - Create Time,Stock,Order - Priority Band,Location,Lot,Tm - Location - Id,Pick Type,Emergency,Order Line Placed Time,Abandon Requested,Cancel Requested,Pick State Before Abandon Or Cancel,Packing Instructions,Prod - Colour,Retail Price,Currency,Host Delivery Id,Abandon Reason,Abandon Note,Cancel Reason,Unpick Reason,Rsvn Type,Pick Tm Type,Alert Str,Hazardous,Priority Time,Pick Time,Loc Pick Seq,Ordered Sku - Size,Du Build Failed,Seen In Order Message,Op Rsvn Order Pass Complete,Pick Stock Expectation State,Order - Pick Qty,Ordered Sku - Perishable,Order - Vas,Order - Vip
="1","284738721-1-000001",="284738721","241092F12803208","241092F12803208",2024-03-23 09:54:46,"RESERVED",2024-03-23 09:55:28,1,"LS00214842",="0000170289","","PT-000378605",2024-03-23 10:06:29,="394679","LOW","3H12A703",,"3H12A703","PICK",false,,false,false,"UNUSED","","White/Smoke Grey",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1420491,="9",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738701-1-000001",="284738701","241126M23601204","241126M23601204",2024-03-23 09:54:49,"RESERVED",2024-03-23 09:56:10,1,"LS00218103",="0000170298","","PT-000378604",2024-03-23 10:06:29,="426151","LOW","3H25C518",,"3H25C518","PICK",false,,false,false,"UNUSED","","911 BLACK/MILK/MILK",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,1969-12-31 19:00:36,1414155,="41",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739231-1-000001",="284739231","241161M21302402","241161M21302402",2024-03-23 10:00:47,"RESERVED",2024-03-23 10:01:23,1,"LS00177115",="0000170323","","PT-000378603",2024-03-23 10:01:27,="314518","LOW","3R01J218",,"3R01J218","PICK",false,,false,false,"UNUSED","","Jet Black",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 15:00:00,1969-12-31 19:00:36,1513185,"S",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739021-1-000001",="284739021","221161M19004502","221161M19004502",2024-03-23 10:05:47,"RESERVED",2024-03-23 10:06:23,1,"LS00095156",="0000170349","","PT-000378609",2024-03-23 10:11:17,="113369","LOW","3F80J116",,"3F80J116","PICK",false,,false,false,"UNUSED","","IRON",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 15:00:00,1969-12-31 19:00:36,1358095,"S",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739181-1-000001",="284739181","231034F11101002","231034F11101002",2024-03-23 10:05:50,"RESERVED",2024-03-23 10:06:42,1,"LS00182497",="0000170352","","PT-000378579",2024-03-23 09:41:17,="127638","LOW","3R12I202",,"3R12I202","PICK",false,,false,false,"UNUSED","","Henna Brown",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 15:00:00,1969-12-31 19:00:36,1519629,"S",false,true,false,"UNUSED",4,"NO","NO","NO"
="2","284739181-2-000002",="284739181","231034F11101103","231034F11101103",2024-03-23 10:05:50,"RESERVED",2024-03-23 10:06:42,1,"LS00049233",="0000170352","","PT-000378600",2024-03-23 09:58:40,="7676","LOW","3F07D102",,"3F07D102","PICK",false,,false,false,"UNUSED","","Bubblegum",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 15:00:00,,133819,"M",false,true,false,"UNUSED",4,"NO","NO","NO"
="3","284739181-3-000003",="284739181","231034F11101101","231034F11101101",2024-03-23 10:05:50,"RESERVED",2024-03-23 10:06:42,2,"LS00048425",="0000170352","","PT-000378600",2024-03-23 09:58:40,="5784","LOW","3F06A101",,"3F06A101","PICK",false,,false,false,"UNUSED","","Bubblegum",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 15:00:00,,133745,"XS",false,true,false,"UNUSED",4,"NO","NO","NO"
="1","284739251-1-000001",="284739251","231161F11000900","231161F11000900",2024-03-23 10:05:51,"RESERVED",2024-03-23 10:06:42,1,"LS00209338",="0000170353","","PT-000378603",2024-03-23 10:01:27,="279","LOW","3R11G237",,"3R11G237","PICK",false,,false,false,"UNUSED","","Light Tuscan",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 15:00:00,1969-12-31 19:00:36,1520328,"XXS",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739311-1-000001",="284739311","231408M23700106","231408M23700106",2024-03-23 10:05:51,"RESERVED",2024-03-23 10:06:41,1,"LS00216591",="0000170355","","PT-000378610",2024-03-23 10:11:19,="413648","LOW","3H20B505",,"3H20B505","PICK",false,,false,false,"UNUSED","","WHITE",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,1969-12-31 19:00:36,1413530,="45",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739401-1-000001",="284739401","231404M69800100","231404M69800100",2024-03-23 10:10:45,"RESERVED",2024-03-23 10:11:21,1,"LS00173163",="0000170381","","PT-000378449",2024-03-23 08:32:14,="276834","LOW","3H09C401",,"3H09C401","PICK",false,,false,false,"UNUSED","","2V320 Baby Blue+Bian",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,,1410932,="15",false,true,false,"UNUSED",1,"NO","NO","NO"
